Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2,Col-Row2,Col,Row2,ShoudKeep,isResidue,TotalGrain(g)+bag,TareBag(g),TotalGrain(g),Tota Biomass(g)+bag,TareBag(g),TotalBiomass(g),protein,moisture,starch,gluten,testWeight,tareWtSampleBag(g),NOTES,Notes2,Notes3
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_36_19-B,GPHY14,GB,C2,36,19-B,19,B,0,,584,20,564,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_37_20-B,GPHY14,SB,C3,37,20-B,20,B,1,,408,31,377,,,,14.5,12.2,58.5,,42.6,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_37_21-B,CF14GPWW,WW,,37,21-B,21,B,0,,,,886,,,1413,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_37_21-B,CF14GPWW,WW,,37,21-B,21,B,1,,911,19,892,,,,11.5,8.2,71.3,31.4,53.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_38_22-B,CF14GPWW,WW,,38,22-B,22,B,0,,,,628,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_38_22-B_RES,CF14GPWW,WW,,38,22-B,22,B,0,RES,,,,,,1550,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_38_22-B,CF14GPWW,WW,,38,22-B,22,B,1,,650,20,630,,,,10.3,8.3,73.9,28,55.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_40_23-B,CF14GPSWGrn,SW,C5,40,23-B,23,B,0,,148,20,128,,,,,,,,,,"SAMPLE TOO SMALL, MUST BE GROUND AND ANALYZED",,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_41_24-B,CF14GPSWGrn,SW,C6,41,24-B,24,B,1,,851,24,827,,,,11.6,6.9,73.5,27.2,57.7,,MOISTURE OUTSIDE LIMITS,,ORIGINAL SAMPLE BAG DAMAGED
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_42_2-C,GPHY14,GB,A1,42,2-C,2,C,0,,326,20,306,1126,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_42_2-C,GPHY14,GB,A1,42,2-C,2,C,1,,351,20,331,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_42_2-C,GPHY14,GB,A1,42,2-C,2,C,0,,351,20,331,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_43_3-C,GPHY14,GB,A1,43,3-C,3,C,0,,590,20,570,1343,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_43_3-C,GPHY14,GB,A1,43,3-C,3,C,1,,559,20,539,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_43_3-C,GPHY14,GB,A1,43,3-C,3,C,0,,559,20,539,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_44_4-C,GPHY14,GB,A2,44,4-C,4,C,0,,181,20,161,452,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_44_4-C,GPHY14,GB,A2,44,4-C,4,C,1,,174,20,154,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A2_44_4-C,GPHY14,GB,A2,44,4-C,4,C,0,,174,20,154,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_45_5-C,GPHY14,GB,A3,45,5-C,5,C,0,,322,20,302,722,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_45_5-C,GPHY14,GB,A3,45,5-C,5,C,1,,313,20,293,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_45_5-C,GPHY14,GB,A3,45,5-C,5,C,0,,313,20,293,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_46_6-C,GPHY14,GB,A3,46,6-C,6,C,0,,168,20,148,568,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_46_6-C,GPHY14,GB,A3,46,6-C,6,C,1,,163,20,143,,,,,,,,,,MOUSE DAMAGE,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_47_7-C,GPHY14,GB,A4,47,7-C,7,C,0,,337,20,317,886,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_47_7-C,GPHY14,GB,A4,47,7-C,7,C,1,,328,20,308,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_47_7-C,GPHY14,GB,A4,47,7-C,7,C,0,,328,20,308,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_48_8-C,CF14GPSWGrn,SW,A5,48,8-C,8,C,1,,1056,20,1036,,,,11,7,69.4,25.2,53.8,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_49_9-C,CF14GPSWGrn,SW,A6,49,9-C,9,C,1,,1019,20,999,,,,10,7.3,75.7,24.3,60,,,STARCH OUTSIDE LIMITS,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_49_10-C,CF14GPWW,WW,,49,10-C,10,C,0,,,,867,,,1501,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_49_10-C,CF14GPWW,WW,,49,10-C,10,C,1,,895,20,875,,,,11.7,7.9,69.1,31.3,43.4,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_50_11-C,CF14GPWW,WW,,50,11-C,11,C,1,,,,,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_51_12-C,CF14GPWW,WW,,51,12-C,12,C,0,,,,1060,,,1789,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_51_12-C,CF14GPWW,WW,,51,12-C,12,C,1,,1085,20,1065,,,,11.8,8.5,68.2,31.2,48.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_52_13-C,CF14GPWW,WW,,52,13-C,13,C,0,,,,1494,,,2559,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_52_13-C,CF14GPWW,WW,,52,13-C,13,C,1,,1513,19,1494,,,,10.3,8.9,72.1,27.8,53,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_53_14-C,CF14GPWW,WW,,53,14-C,14,C,0,,,,759,,,1491,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_53_14-C,CF14GPWW,WW,,53,14-C,14,C,1,,778,19,759,,,,13.7,9.2,62.5,37,40.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_54_15-C,CF14GPWW,WW,,54,15-C,15,C,0,,,,1142,,,1890,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_54_15-C,CF14GPWW,WW,,54,15-C,15,C,1,,1166,19,1147,,,,10.3,8.4,74.7,27.4,53.7,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_55_16-C,CF14GPWW,WW,,55,16-C,16,C,0,,,,1001,,,2029,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_55_16-C,CF14GPWW,WW,,55,16-C,16,C,1,,1022,19,1003,,,,11.9,8.3,70.4,31.4,51.7,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_56_17-C,CF14GPWW,WW,,56,17-C,17,C,0,,,,1112,,,1936,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_56_17-C,CF14GPWW,WW,,56,17-C,17,C,1,,1133,19,1114,,,,10.3,8.7,74.4,27.1,53.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_58_18-C,CF14GPSWGrn,SW,C1,58,18-C,18,C,1,,721,20,701,,,,11.1,7,73.4,25.6,57.5,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_59_19-C,GPHY14,GB,C2,59,19-C,19,C,0,,477,20,457,957,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_59_19-C,GPHY14,GB,C2,59,19-C,19,C,1,,515,20,495,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_C2_59_19-C,GPHY14,GB,C2,59,19-C,19,C,0,,515,20,495,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_60_20-C,GPHY14,GB,C2,60,20-C,20,C,0,,529,20,509,1070,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_6_20-C,GPHY14,GB,C2,6,20-C,20,C,1,,517,20,497,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_C2_6_20-C,GPHY14,GB,C2,6,20-C,20,C,0,,517,20,497,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.48472,Covered Storage,GPHY14_SB_C3_61_21-C,GPHY14,SB,C3,61,21-C,21,C,0,,872,31,841,,,,9.3,12.2,64.3,,51.6,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_61_21-C,GPHY14,SB,C3,61,21-C,21,C,0,,872,31,841,,,,9.3,12.2,64.3,,51.6,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.48472,Covered Storage,GPHY14_SB_C3_62_22-C,GPHY14,SB,C3,62,22-C,22,C,0,,1120,31,1089,,,,11.6,12.6,62.8,,52.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_62_22-C,GPHY14,SB,C3,62,22-C,22,C,0,,1120,31,1089,,,,11.6,12.6,62.8,,52.7,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_62_23-C,CF14GPWW,WW,,62,23-C,23,C,0,,,,1063,,,1805,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_62_23-C,CF14GPWW,WW,,62,23-C,23,C,0,,1074,19,1055,,,,12.7,8.6,69.6,34.9,59.1,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_64_24-C,CF14GPSWGrn,SW,C5,64,24-C,24,C,0,,719,20,699,,,,9.2,7.1,74.5,21.4,59.9,,,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_65_25-C,CF14GPSWGrn,SW,C6,65,25-C,25,C,0,,1172,20,1152,,,,8.7,7.2,77.7,20.2,59.6,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_66_26-C,CF14GPSWGrn,SW,C6,66,26-C,26,C,0,,824,25,799,,,,12.4,6.7,67.7,26.9,56.1,,MOISTURE OUTSIDE LIMITS,,ORIGINAL SAMPLE BAG RIPPED
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C7_67_27-C,CF14GPSWGrn,SW,C7,67,27-C,27,C,0,,788,20,768,,,,12.6,6.9,67.2,28.4,55.1,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_68_3-D,GPHY14,GB,A1,68,3-D,3,D,0,,333,20,313,839,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_68_3-D,GPHY14,GB,A1,68,3-D,3,D,0,,364,20,344,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_68_3-D,GPHY14,GB,A1,68,3-D,3,D,0,,364,20,344,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,831GPHY14_GB_A2_69_4-D,831GPHY14,GB,A2,69,4-D,4,D,0,,328,20,308,831,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_69_4-D,GPHY14,GB,A2,69,4-D,4,D,0,,322,20,302,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A2_69_4-D,GPHY14,GB,A2,69,4-D,4,D,0,,322,20,302,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_70_5-D,GPHY14,GB,A2,70,5-D,5,D,0,,250,20,230,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_70_5-D,GPHY14,GB,A2,70,5-D,5,D,0,,250,20,230,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_71_6-D,GPHY14,GB,A3,71,6-D,6,D,0,,228,20,208,673,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_71_6-D,GPHY14,GB,A3,71,6-D,6,D,0,,243,20,223,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_71_6-D,GPHY14,GB,A3,71,6-D,6,D,0,,243,20,223,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_72_7-D,GPHY14,GB,A4,72,7-D,7,D,0,,460,20,440,1189,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_72_7-D,GPHY14,GB,A4,72,7-D,7,D,0,,449,20,429,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A4_72_7-D,GPHY14,GB,A4,72,7-D,7,D,0,,449,20,429,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_73_8-D,GPHY14,GB,A4,73,8-D,8,D,0,,376,34,342,1141,96,,,,,,,,4 MICE IN THE BAG,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_73_8-D,GPHY14,GB,A4,73,8-D,8,D,0,,371,25,346,,,,,,,,,,MOUSE DAMAGE TO ORIGINAL BAG,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_73_8-D,GPHY14,GB,A4,73,8-D,8,D,0,,371,25,346,,,,,,,,,,MOUSE DAMAGE TO ORIGINAL BAG,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_74_9-D,CF14GPSWGrn,SW,A6,74,9-D,9,D,0,,1225,20,1205,,,,9.1,7.4,74.6,21.5,61.5,,,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_75_10-D,CF14GPSWGrn,SW,A6,75,10-D,10,D,0,,1011,20,991,,,,8.7,8,76.3,20.8,60.1,,,STARCH OUTSIDE LIMITS,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_75_11-D,CF14GPWW,WW,,75,11-D,11,D,0,,,,1344,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_75_11-D_RES,CF14GPWW,WW,,75,11-D,11,D,0,RES,,,,,,3424,,,,,,,,,
